2.70	0	Chips.ShiftLeftChip.Bridge
2.69	0	Operations.AddrAddOperation.Populate
2.68	0	WitnessTests.SubwOperationWitnessVectors
2.68	0	Chips.UTypeChip.Bridge
2.67	0	WitnessTests.AddrAddOperationWitnessVectors
2.67	0	Operations.AddOperation.Extracted
2.66	0	Extracted.StoreByteChip
2.66	0	Chips.AddwChip.Bridge
2.65	0	Operations.AddOperation.Populate
2.64	0	Foundations.Misc
2.64	0	Chips.SubwChip.Bridge
2.64	0	Chips.BitwiseChip.Bridge
2.64	0	Chips.AddiChip.Bridge
2.63	0	Extracted.LoadByteChip
2.60	0	Chips.AddChip.Bridge
2.58	0	Chips.SubChip.Bridge
2.57	0	Extracted.LoadX0Chip
2.56	0	Chips.ShiftRightChip.Flags
2.54	0	Operations.AddrAddOperation.Extracted
2.46	0	Chips.AluX0Chip.Defs
2.44	0	Operations.AddwOperation.Extracted
2.44	0	Extracted.MulChip
2.42	0	Operations.SubOperation.Populate
2.41	0	Readers.CPUState
2.41	0	Extracted.LoadHalfChip
2.40	0	Operations.LtOperationSigned.Extracted
2.39	0	Extracted.LoadWordChip
2.39	0	Extracted.BitwiseChip
2.38	0	Operations.SubOperation.Extracted
2.36	0	Extracted.StoreHalfChip
2.35	0	Foundations.InteractionProjection
2.34	0	Operations.IsZeroWordOperation.Extracted
2.32	0	Operations.U16CompareOperation.Formal
2.32	0	Chips.AddwChip.Defs
2.31	0	Operations.BitwiseOperation.Extracted
2.30	0	Operations.U16MSBOperation.Formal
2.29	0	Extracted.StoreWordChip
2.28	0	Chips.SubwChip.Defs
2.27	0	Operations.IsZeroOperation.Formal
2.25	0	Readers.RegisterAccessTimestamp
2.24	0	Foundations.Word
2.23	0	Operations.BitwiseOperation.Populate
2.23	0	Chips.AddChip.Defs
2.22	0	Operations.BitwiseOperation.RawSpec
2.22	0	Chips.AddiChip.Defs
2.20	0	Extracted.UTypeChip
2.19	0	Operations.SubwOperation.Extracted
2.18	0	WitnessTests.IsZeroWordOperationWitnessVectors
2.16	0	Extracted.StoreDoubleChip
2.16	0	Extracted.LoadDoubleChip
2.15	0	Extracted.BitwiseU16Operation
2.14	0	Chips.SubChip.Defs
2.13	0	Chips.DivRemChip.Assembly
2.12	0	Extracted.RTypeReader
2.11	0	Extracted.ALUTypeReader
2.10	0	Operations.U16toU8OperationUnsafe
2.09	0	Extracted.JalChip
2.08	0	Extracted.SubChip
2.08	0	Extracted.LtChip
2.08	0	Extracted.AluX0Chip
2.07	0	Extracted.ExtractionDSL
2.07	0	Chips.DivRemChip.Math
2.06	0	Operations.U16MSBOperation.Extracted
